"","CPT000814","CPT001846","X01BR001","X01BR008","X01BR009","X01BR010","X01BR015","X01BR017","X01BR018","X01BR020","X01BR023","X01BR025","X01BR026","X01BR027","X01BR030","X01BR031","X01BR032","X01BR033","X01BR040","X01BR042","X01BR043","X03BR002","X03BR004","X03BR005","X03BR006","X03BR010","X03BR011","X03BR013","X05BR001","X05BR003","X05BR004","X05BR005","X05BR009","X05BR016","X05BR026","X05BR029","X05BR038","X05BR042","X05BR043","X05BR044","X05BR045","X06BR003","X06BR005","X06BR006","X06BR014","X09BR001","X09BR004","X09BR005","X09BR007","X11BR003","X11BR004","X11BR006","X11BR009","X11BR010","X11BR011","X11BR012","X11BR013","X11BR014","X11BR015","X11BR016","X11BR017","X11BR018","X11BR019","X11BR020","X11BR022","X11BR023","X11BR024","X11BR025","X11BR027","X11BR028","X11BR030","X11BR031","X11BR032","X11BR036","X11BR038","X11BR040","X11BR042","X11BR043","X11BR044","X11BR047","X11BR049","X11BR050","X11BR051","X11BR053","X11BR054","X11BR055","X11BR056","X11BR058","X11BR059","X11BR060","X11BR072","X11BR073","X11BR074","X11BR075","X11BR080","X13BR009","X14BR005","X14BR008","X14BR014","X15BR003","X16BR012","X18BR002","X18BR003","X18BR004","X18BR006","X18BR007","X18BR009","X18BR010","X18BR016","X18BR017","X18BR019","X20BR001","X20BR002","X20BR005","X20BR006","X20BR007","X20BR008","X21BR001","X21BR002","X21BR010","X22BR005","X22BR006"
"CHEK1","-0.218126740098879","-0.334073423806442","-0.974746836599699","0.20217887981176","0.20780880087025","1.00395536821808","-0.0236590612621639","-0.48850938852181","-1.67949116658099","-0.980823467362467","-0.439445344741537","0.30441852715493","-0.222219029049711","-1.26969479228404","0.106178450995873","-1.78141026308945","-1.4345933174935","0.31162698263702","-0.19266456604292","-1.12072810181781","-1.53144486980443","1.15563263768845","0.538301614867685","0.916000950244126","-0.968106479667216","-0.0622764012684675","0.726601278489507","1.4468975856213","-0.369114389686803","-0.40547441417105","0.478236344310423","0.602515585140395","0.214760080279632","0.127345042012523","0.613933677214634","-0.630013213154456","0.295136044740063","-1.19913842690505","-0.206410146111463","0.341593807179195","-0.809971746819863","0.320762344671731","-0.178205136944987","0.561026326793888","-0.0737723035746606","0.36511181169259","0.713115911628901","0.209273062389347","0.405823493099189","0.109870464803568","0.720461662775996","-0.183349745349054","-0.681258838413719","0.721775045541374","0.354000169134485","-0.27230518135989","-0.583446751045708","0.527636913543598","-0.389348088328691","-0.763309381939301","-1.04263231972996","0.632599405566979","-1.76219757478537","-1.16780962774276","-0.599736527799424","-0.841702482990496","-1.30820952306252","-0.0303918510936329","-0.674122136060464","0.317720359786451","0.14474641177821","0.286356399163593","0.8265471526423","-1.27606680946532","0.457034183321637","0.954183568461232","-0.172928417101225","-0.738650777027672","-0.41219833163534","0.975254811058007","1.27389545979206","0.756350130616062","0.317804116078665","0.568952479497336","1.0260204572528","0.856549431642191","0.769266934721445","-0.561710734534335","-0.534630528037937","-0.0826721816132862","0.0212463364539815","-0.199617893531746","1.97340887559826","1.95055584523309","-2.02654886120352","0.439542937970145","-0.952560314148414","1.57991417674241","-0.00832635862441459","0.644834865298329","1.52105174983152","0.196033223951625","0.0703603151611616","1.50096331699864","-0.0603027605996707","0.123131093438789","0.033102839241424","1.29240238350901","1.32844070071128","0.126571325135608","1.65984915228679","1.41433961654575","-1.66995965461777","-0.618951263270725","-0.916301578413082","-2.17229760541949","0.268478972945826","0.0768055721556087","-0.0362835022906098","0.82108251802444","0.616237792227052","-0.741086999211368"
"MAPK8","-1.47634048904136","-0.298985045383455","-1.49629981995415","-1.1740862556905","-1.03455056721278","0.150644933257662","0.0286360710106705","-0.28149468112937","-1.67582245231743","0.541315140087569","1.57800983890893","-0.692980814049713","0.442583874856385","-2.11058533191378","1.27937851107305","-1.08626541228465","0.101195664259377","0.291799894628967","-0.821843708571728","-1.47484658856641","-0.754617388212564","0.181815821404952","0.223560408334402","-1.14094805465757","-0.418585643877511","1.75269006837564","0.971226650482285","-0.599944536667852","0.305786337552373","-0.639839360901232","0.513755152085117","0.0677278891173104","-0.0235270375047021","0.814584259168544","1.19014258445882","-0.422097504349379","-0.483786855277463","-1.24184602498861","-2.42266647223159","0.249582852686565","-1.05446121931418","0.19858819842218","1.91132897635661","0.167319161723522","-0.242461422370519","1.36909360541894","0.576915238073453","1.80620903860308","0.287592536618884","-0.165803022000794","0.18994284714035","-0.294563463838355","0.936962008117972","1.58071497199242","1.72422710717545","0.987773660970102","-0.802825027639741","0.498012190091175","0.00845835526442167","-1.6801608493108","1.10042157533459","0.710390598945112","1.09129289474052","-0.439369599819749","-0.786846372069623","-1.13017210265254","-1.45426691850764","0.395221227642868","0.897623833423585","0.279869327116972","1.88572080345018","1.03255002218813","-0.24628272756728","0.197981485357857","-0.879920970364719","2.28486666304923","-0.146826109713371","-0.24735722588173","0.575666241327521","1.44971434050764","-0.508690825536131","0.138860208924221","-0.107563823602403","-0.234845270917948","-0.0298076043319465","-0.82454401258998","1.82294689132678","0.190931295116902","0.609029386786435","0.906845343341288","-1.07354934512868","-0.134184738840029","0.485714268328997","-0.318404659943194","-0.806038034540443","0.821426133988813","0.338685217144722","-1.12241007525832","0.907089449713569","0.989816245832592","1.53497402063921","-0.593499258246048","-0.51307065354093","0.0187242692600761","0.384026557231616","0.127664504515801","-1.33544467068538","1.14577893759892","-0.129516191797564","1.47206566268936","-0.700288790548961","-0.305061073853493","-0.0161462114711767","-0.53170620171789","0.44464717918916","0.548670810372245","-0.814263027182587","0.722549599041008","0.174260187752565","0.123247174593647","0.293094686306794","1.09209217175793"
"MTOR","0.212912747640202","1.59539623282478","2.01316808270467","-0.341021539042458","1.28466503968621","0.908632057937825","1.96066834188439","1.80440281495485","0.350021538425192","0.708076465550248","0.389416840604947","2.75242061676194","-0.523003270400257","1.49780803171361","0.591513478927361","0.989915148758664","-1.13216121082355","0.780170822967955","0.353381276740507","1.91483256100028","1.12474161103918","1.20127726232266","1.48367557587302","1.65191868083463","-0.786303931148356","0.0700341857406923","-1.08907789694969","1.18084705877308","0.517860569517099","-0.00260879245715786","-1.02283489460602","-0.798912467200505","0.550688122219903","-1.26107617351024","-2.14103782571047","0.13853608026004","-0.418380177345222","0.213336842137271","0.957386850941713","-0.700897919152947","-0.535933990028434","-1.21635045568683","-1.58963530421114","1.88436141263511","0.356193585774159","-1.54785858536475","1.68291348350468","-2.14214221664476","0.603986991990491","-1.08739670490283","-0.336894185286459","-1.01112450073602","-1.23281120376571","-1.2668006954691","-1.29879944710562","-0.513321154230734","0.0790826586297959","-0.591588516713633","0.756271922073475","0.936966758375639","0.405607908375833","0.793187777091189","-1.1139828433197","1.07261748073365","0.293612042513068","-0.210197599909715","0.0795181711890139","1.15865202767288","-0.26323178350954","-0.486907274672365","-1.13768984247295","-0.373200845974759","-1.01262714634487","-0.329872630656306","-1.13679447880743","-1.15981235604983","0.683988969441502","-0.520013729109048","1.62277968423472","-1.26856566893189","-1.19749840001965","-0.049245333156732","0.906821947346134","-0.171019846701422","-0.124017269718686","0.927707291024281","-1.6982334608322","0.209318127407757","-0.798819647454458","-0.955812379457296","1.41678245912543","0.457454588212326","-0.775168267101509","-0.106860829465467","-0.742219268707743","-1.62756058020356","-0.544286494057677","0.532904234397074","0.458971495814964","0.241347158248228","-1.41190494663362","1.67419036212987","0.580046024869478","0.303420735769524","0.67005858335008","1.65893352949368","2.15142041726363","0.326466774740771","-0.184965804719601","-1.42370422846797","-0.189956283292367","-0.577038589666195","0.143899378117177","-0.380745123750211","0.475413698122398","-1.39398799921598","0.941240240823329","-1.7637264727976","-1.79076538350258","-0.957512281317958","-0.644555413364818","-2.00495134335612"
"PRKCD","-0.118653404583174","-0.561685209772282","-1.26371223361652","-0.509166495535371","-0.349027689278682","1.23687506422258","-1.136617250145","-2.20791373382101","-0.904053429483819","0.878594504212237","1.38272151100769","-0.0689001031941931","0.917051759079025","-0.814989788004241","-0.589567771397827","-0.578931315829876","1.29421859485219","-0.0162888233412759","-0.484169533371662","-1.24203020115362","-1.83251444975652","-0.446716551108887","0.60594575544284","-1.44263071656562","0.423854818248199","0.174179952087034","1.19259295368937","-0.888817077992486","-1.67841495331785","-0.336947118071529","0.548819759439119","-0.369016621294363","-0.521162402257962","1.11873428756933","-0.228426254090535","-0.117822856945977","0.546723751031192","-0.0924000678459759","-0.892016309681083","0.649922985559426","0.274127334877524","0.196646583999961","0.30950898347088","-0.054783828112652","0.457810601400934","1.2741879522425","-0.902883238242594","2.1501912388358","-0.399909671393336","1.27608005185898","-0.69029740710981","-0.849772132619475","1.55328115172409","0.716821486891953","1.01021476022556","0.129778597371912","1.20973349496884","-0.996597417482372","1.33397675260578","-0.644340328708729","-0.808714283693615","-0.687521947777466","0.493290741062436","-0.600774114990869","-1.17264871998701","-0.914599863041182","-1.6400988909519","0.195678751371655","-0.507643697672803","1.02447849517011","0.647466484104604","0.833596468189102","0.554282004691459","0.881473063693462","1.02147970545556","1.38309359559508","-0.593703463383951","-0.364234387346318","-0.197135427913413","-0.805991665096155","0.202177705080387","-1.16941578933178","-0.643786851297369","1.76612517417305","0.547079508580569","-1.62680129918842","0.887512811688609","-0.503347416775834","0.447094089779275","1.02514521509948","-1.00606023123833","-1.08155920095998","0.792038040278957","0.50580237542409","-1.71919166993262","-0.108269067590704","0.307834447919401","0.331801003472103","-0.0827456055723411","-0.209808679961748","0.839343806463426","-1.98985752619071","-0.961854152685786","1.4374981423174","0.0946729671504661","-0.645127175687684","-0.728564640405446","-0.351082133598192","0.1892236437224","0.615103643344732","0.787544176192154","1.25255486325093","0.487445893639117","1.09292185598393","-0.870703171739235","-0.236814108174872","-1.08594692389439","1.35319710033659","-1.21760000439675","0.828809332528388","-0.0264310119373316","1.55499137676941"
"FAM20C","0.228318750649508","-0.129824181194856","-1.19439844488294","0.736241711667628","-2.39229804813257","0.879422915139122","-2.15649446568444","0.217946314464486","0.722284681390775","0.723632972322366","1.10785846938493","1.05262411378014","-1.80975937785504","0.115818977649277","-1.44622595027719","1.0444627814846","1.22109149490896","-2.20504560053083","0.259417549933577","0.309734492817941","0.502400518953542","-0.366221427606832","0.0682705320900714","-0.621496802426662","-0.0982494083172399","0.395998659668886","0.306623539246284","-3.2159167112312","1.49571361679747","0.433792625599103","0.135667518018817","-0.982548323402219","-0.800219463551435","1.25854854127729","-0.671154058088678","-0.017024722974297","-1.19207380440142","-0.123073856378222","0.105668085836159","0.715670191183941","-0.553440858918976","1.87070072621108","0.34760718690638","-0.429936419619269","1.31733348732952","0.389080755018787","0.436840431086159","0.0606442644763658","-0.918712050821159","-0.0771280594684282","0.127966236133729","-0.642230073883839","0.95472810001591","-0.0263313574300786","1.00581578118679","0.899781419980353","0.575047050942731","-0.547282625281526","0.995032202653794","0.964701986213453","0.836608566359294","-0.657908819630849","1.48172792971597","1.50792529255638","-0.131505382295643","1.36547632481273","0.833846706963326","-0.244343526654785","1.17136279078508","-0.00402859794460393","1.44869401098575","0.51254214738035","-0.276488196023443","0.493541823227928","-1.10382302754358","-0.560141828620426","-1.07417165468982","1.31480942969405","1.75790869721427","-1.17415224591484","-0.565790291283867","-1.84108901378128","-2.58352675890623","-0.0156131773264858","1.39036680816951","-2.22348323551197","0.10500337232975","-0.3274599193848","-0.238604898736103","-0.201109873583781","-0.25567475215119","2.16185998085419","-1.33393620406154","0.553595156993473","-0.362550691444444","-1.9066430163744","0.747333906406977","-1.49610768576042","-0.872243649636334","-0.519250922419574","0.13583941137137","-3.1078197339981","1.38406220893204","0.757427160552251","-1.92408412892116","-1.72132397740664","-1.34454843499906","-1.3629370972402","-0.86663850045594","0.111588608627653","0.597228959915157","0.132330965533757","-1.57327749059666","-0.304767749117176","-0.260390489406488","0.16950353056917","-1.11666121852437","1.72306887968325","-0.47959860625602","-0.0197870305773962","1.45092172674422","0.543965914136975"
"MAPK9","-0.306399071428224","0.217812915463509","-0.310424189715023","-1.40444918937363","-0.493430009495086","0.370288950055966","-0.274706453995125","-0.717468792308672","-1.59575755613704","-1.44442789144604","-0.0547457738284431","0.0137729369854388","-0.723129086479703","-1.80339635683294","0.345420483474032","-1.04907161236477","-0.43337628662499","0.358050330342688","0.142859942640235","-1.18871371943946","-0.583578978711291","1.66738527757048","0.732620320244629","0.462576285638871","-1.24359911173563","1.25265324466363","0.329132181435962","1.60239044900685","-0.106653062523415","0.663739598800052","0.88667411604202","1.35625540686532","1.28732974457597","-0.11279115374737","1.272680817251","-1.64387367929243","-0.176717595850684","-1.83100636123405","-1.2876233753675","-0.0260658874181355","-1.23656841389911","0.0400747484476103","0.253658018625806","0.375008347133655","0.42057255450577","-0.187627259136553","-1.45622177572216","0.570586269534098","0.756121752801466","-0.172457195571783","1.02375826619307","0.678898899339223","0.194904254707462","0.205079675730093","0.985151076566642","0.0967045939932489","-0.437265846472246","1.21327144417961","-0.624354737841243","-1.82394429262989","-0.684736125961544","1.01962397450867","-0.34619774941517","0.532530212698386","0.512718666433922","-1.64965812831473","-2.01227480167866","-0.307483763315558","0.828259251428471","-0.995006627729146","0.141038446337694","0.675707207495276","1.55821273506493","-1.86196957890585","1.44096354652387","1.53158695275394","-0.321498955884604","-1.56989542248324","-1.32197769767169","1.5161873284842","0.395362339194505","1.35402124019178","-0.157159898159","-0.350565724095933","0.13892876584344","0.716841148590786","1.65487436694023","0.689631030796821","0.120010025416258","-0.101086732598836","1.0142100830838","-1.74457055508717","1.25225317567257","0.035766718004617","-1.2455165322407","-0.192736195510135","-0.687910378521408","0.859583130431724","0.911437337444765","1.18625780742174","0.388686520008304","0.23007846708219","0.787775513803169","-0.0829871094157017","-0.698441307399359","-0.37380788547504","0.492621855856191","0.782653158612541","1.52652235939326","1.34914683630895","0.55674544914921","0.602189418585854","-0.554974293516933","-1.17846799358535","-0.806994073555778","-1.32133721656533","0.00389557792395745","0.561802373869103","1.54975962141375","1.82651784050584","0.232035662831837","1.34419561511964"
"KIT","-1.70306379771292","-1.51917753687804","-0.934819797976867","0.639797546085177","0.526038352991552","0.791224230088601","-0.973478328675843","-0.224153501945123","-0.303062651599323","1.08769565005067","1.41280240890205","-1.88611365617645","0.280619905316289","0.0361428560959322","0.563945621106775","1.73458917614657","1.18778852073864","-0.330015032025514","-2.55246239092905","-0.815528347802625","-1.16794527595846","-0.661711038063724","-1.24465360754498","-1.22699770961447","1.48059434103513","-0.131128978298117","1.02816798840437","-0.631669121803612","0.566388515651624","-1.28595760569345","0.259967138082786","-0.494319546741716","-1.21939853912857","0.309532446718111","-0.60423557762905","0.799540113625688","-0.772198728099568","-0.481605670287274","-0.14570962672646","-0.48836291690455","-0.526554474335191","-0.529677339170846","0.343125706522354","-1.83211098318441","0.304901266745253","0.768119582105456","1.78900326645193","0.984173513153946","-0.150468544368172","1.03956839560518","0.616362100221586","0.554452935127693","1.03880792836218","0.40536839502133","0.326482872869421","1.08307235669704","1.38242068687586","0.0347706717628724","0.800172406899837","0.8863470072037","-0.429043478229261","-1.40235578732897","0.718453013879706","-0.0831279774650073","-0.626716331920067","0.460358187483323","0.243902586580138","-0.0323737828153384","0.852243341764944","-0.177089008658787","0.906435833284984","-0.629324217964152","-0.310397752049707","1.29936951744888","-0.596898485049548","-0.370914214582124","-0.711305872125396","1.11596186998942","1.01684531827944","-0.178993155787498","0.153674538505205","-0.802746113127268","-0.997480387783566","1.37173218078467","-0.410069940421864","-0.375430260648506","0.521260563160591","0.432915033440518","1.35319433173064","0.963860294525199","-0.966016199254653","0.36340793664345","-0.186503277554302","-0.151454225132801","0.685486140350772","1.79862323687926","0.488957693645013","-1.60378511285646","-1.84470843647548","-1.88066389901261","1.07949939506488","-0.605565241091905","0.144193061940158","0.311769913182788","0.182241909691248","-0.906818497583774","-1.03697859207505","-0.671122831928918","-0.63970556854515","0.0425348618686114","0.351137085018338","-0.190850529752977","-1.28833296386173","1.11531574412932","0.989284321757667","0.786671531862361","-1.09866852152866","1.43787034252941","0.220476117959153","-0.410005715187712","0.790701510775035","0.153368954749907"
"PRKAA1","-0.277623270334885","-0.217881052288131","0.391576345828612","0.921856602289647","1.92977457394616","0.739394686589883","1.05769121379594","1.49906877191555","0.343324139022564","-0.0346602113456057","0.667072057555133","0.386374393216782","1.90789454497905","-0.146108275344376","1.26374160821234","-0.383541867182557","-1.1912983539361","1.88122807511054","0.624549829156969","-0.613331595606136","0.761900724827289","-0.374035077473426","1.11256674745286","-0.167601069374452","-0.525517436938978","-1.21569323439676","-1.49012203811954","-0.0310707475087499","-0.118845296608093","0.151721004920769","1.12045064734748","-0.327068490642493","0.603963640024262","-1.40041273823391","-1.22796376058317","-0.769320329931248","0.464903952131293","-0.734787241597938","-1.17704668294319","-0.972890860967056","-0.832677867886047","-1.70396753016652","-0.966377103381765","1.61130255863188","-1.37827327665657","-0.247394672423538","-1.35120477512543","0.352820846226526","-0.345467523874322","0.588236966736482","0.486225552587784","-0.986196110637385","-0.327488378273272","-0.435074283181501","0.222959413768707","-1.77147385758343","1.81849651261001","-0.199240937554845","0.614500327548311","-0.761203328036132","-1.14818475125607","0.531246252993348","0.511413862159973","-0.969442900717218","1.43497826776734","-0.544993202471222","-1.13537928595522","-0.910841360349988","-0.901995474786986","-2.48682031299281","-0.748190313183228","-0.91811179058666","0.349886280409866","0.391808552320433","-1.70626233092264","0.0245410204846172","-0.679304366112115","0.855725895442699","1.50206411357975","-0.0791205104055084","1.52652201751339","0.577833320039242","2.11567499732077","1.31778072798049","0.60296877854623","0.741029564665113","-0.392928487218896","-1.19099526955706","-1.48059781893412","-0.975018065139656","0.63340484616725","0.018717461997913","-0.276990981435934","1.44251692504196","0.163043439415133","-1.33317240230083","-1.39832994025066","1.05119118329626","0.422542563454111","-0.528140023614883","0.485107417808723","0.277348931020266","0.227879051578754","1.13058550665838","0.275704937643236","0.424283881730832","-0.269638384277948","-0.259929253108108","-0.482633070448783","-0.225378587183817","0.88720854959223","1.05488294821853","0.56259081707577","-0.559925825716376","-1.02005791329373","-0.563226122376759","-0.814149746942155","0.275899013108213","1.03356513722823","-0.125391327839807","-0.847687521158269","0.398442761338987"
"CDK6","-0.52033950095579","-1.54554320548711","-2.44583533312057","-0.695285864580872","-0.180826921761367","-0.486749927885308","-1.55482432056174","-1.51276912343769","0.124771252974001","-0.869870669709245","0.946774279974609","-0.530412361824174","-0.247466770220215","-1.84670720287485","-0.997263493280743","-0.80416044648036","0.0784846022823755","-0.0295105468454377","-1.14873163838261","-1.53805663902838","-1.65545753676716","0.118345882090451","0.0768757919205579","-0.41300649479068","-0.097526609047556","0.415143640790641","1.47459943894707","-0.0137740915635435","-1.69464409919126","-0.246290184482019","0.399342727228835","-0.367488922569062","0.274896097215795","1.94570137311414","0.228654941212221","-0.00761200362836464","0.629460177425974","-1.03683478516328","-0.863707210764943","-0.331967174158425","-0.704155238760003","-0.226839907847619","0.188128309750127","-0.886952506065143","0.524219466774364","1.33396533914437","-0.319869872403228","0.944371157631973","0.436119641935444","1.05172302944844","0.257614913784287","0.79026909971366","1.58723974120717","1.51115906766863","2.35686168355311","0.0168584861264176","1.2541859687699","0.399819876722592","0.442128073453529","-1.29597204505668","-1.52647005969101","-0.572229150792257","0.756659546899994","-0.126146721331064","-0.117138401019115","0.0192526100823159","-0.637650005482829","0.565054824577134","1.16116018160827","-0.510906498479285","-0.429260203160543","0.505972841629834","1.34099484146504","0.699044750853341","-0.0649335111041208","0.908720373595593","-1.29234719669797","0.355233976827557","-0.236087765193986","0.854229167236615","1.32646844758635","-0.751126039220493","-0.4867735151014","0.523690799177094","0.400200298626007","-0.61749939053266","1.13184949146652","-0.162629910647291","0.904646403775751","1.04296416415015","-0.00567653080095395","-0.614567095331284","-0.385867485167237","0.631925183470806","-0.219458741211907","0.932552725859953","0.438092306914639","0.170171980510662","0.2111283799974","0.763718962112352","0.269492549305846","-1.03209049016282","-0.521132847685524","0.318001151527771","-0.471609946487586","-1.12336832383322","-0.852774185368856","-0.264300177688139","1.0418467550522","1.06580830245181","0.977153201491646","0.559051844859864","-1.42626121277379","-0.157479411809677","-0.959688829802179","0.517661649237338","-0.755882568772965","1.06010693044204","0.300935511485905","0.727235890959817","0.580544275723957","1.24238279525122"
"MAP2K1","1.7540825266417","2.65923030911962","0.465884929400539","-1.1884135628415","-0.104215288854818","-0.49934319028305","-0.0213884646875776","0.330305648228196","1.26504307372702","-1.62517108378303","-1.93490758328621","0.752684071122983","-0.612034541726761","0.29249249305826","-0.277246144418545","0.0723799954874699","-1.66740215005091","-0.0523565048228902","1.74604049760332","1.20028605352363","1.61454433575259","0.746380659230016","-0.157467273193232","1.42843029072116","-0.858953310034518","-0.879997819445202","-1.22243373500452","0.718758621925917","0.576286067562956","0.955861554871328","-1.38857973964149","2.35301450315277","0.716599714470399","-1.33334737455276","1.11237642255266","-0.528571958923626","2.19113186017094","1.08441242263071","0.83597413849265","0.796965001173918","-0.0727632561281919","0.116865127297168","-0.194428928392727","0.566953539795023","-0.0636944797463389","-1.77523919567448","-0.871015472014319","-0.550793505564905","0.800138951100593","-1.47289557464237","0.355318030939649","-0.292385572702139","-1.25964020991623","-0.222105846146745","-0.320926296885799","-0.975746760073222","-1.55749848980257","1.06912064002669","-1.83527380498639","-0.268520446114269","0.766015539338026","0.252462303511292","-0.82819115451904","0.634569187130174","0.06779675485341","-0.807423419862641","0.722890652745782","-1.32962900292637","-0.560619007214125","0.324907146552668","-1.21329701340574","-0.392443771327089","0.894718621682626","-0.294919709149083","1.25242948576242","-1.15683008108699","1.75982397528644","-1.25136981589726","-0.803238058635933","0.370503676703776","-0.782914444132186","0.983343341934161","0.512020393131294","-0.948453783802224","-1.25090354806116","1.6914688705782","0.255278440691279","1.09507648282692","0.704465763963823","-0.393450242228172","1.61384858508727","-1.0224683657044","-0.796627252934117","-0.76176821083668","0.724583808205746","-1.08796907367456","-1.34071354744933","1.01452974323565","1.08434260585119","1.4697341578794","-0.415441562250849","1.49429227622128","-0.117333342203098","-1.59259517313083","0.00943367056304154","0.145081519068552","1.21799874581588","-0.0987493057379692","0.709329059390798","0.516637734862491","-1.07249643413068","-1.32132105909398","0.578699941566018","0.11745965251517","-0.632072592998859","-0.43769264468374","1.23265526816965","-1.37951545813219","-0.0741843300948691","0.143345679712315","-1.30344950611509","0.217556694772889"
"CDK4","-0.379496587129831","0.230020242317569","0.113663443076434","-1.90115183471818","-0.57938055038232","-0.162501453938787","0.0380035287655233","-0.968950044727561","-1.07106069504231","-1.66981722012074","-0.575985066294431","0.127617150094996","0.193164972233194","-1.44069740422263","-0.351778556334199","-0.931588667427069","-0.059732488496947","0.329493603699172","-0.0500216720541615","-0.98265438023186","-0.505164419212263","1.2501199853653","0.527661180001243","1.01117291381182","-1.09776085302228","1.03106528713072","0.591534148637693","1.13758299106366","-0.44071781591097","1.06236410632875","0.639024179404048","1.5115854221252","1.62170651686186","-0.0842878509166693","1.82727409028631","-1.08739199063953","0.115448542818716","-1.56907308251438","-0.333954896531237","-0.174997819981883","-1.53777513499983","0.0451426801873598","0.0148042170078616","0.970284224450937","0.431399867190563","-0.223805409504602","-1.61121942170678","0.104474970339062","0.93990935485096","-0.437691022059961","0.667463035286643","0.922514357422093","0.383971476277752","-0.126663365107859","0.954169935045962","-0.486462126632282","-0.238052782762984","1.80760417937493","-0.703016112989844","-2.02524296384192","-1.07493328342208","1.15957709417235","-0.764258517321317","0.733234827455551","-0.0134129422215543","-1.92303055859624","-1.22333228709236","-0.43557740329018","0.606015308818268","-0.900820357425751","-0.192029735326955","0.14124450462414","1.7714611977252","-2.00680669904775","1.62251850662181","1.22182473819362","-0.197494794900067","-2.00690316916182","-1.70019928534126","1.28013343218352","0.1664654389427","1.98461009373237","0.359401321420765","-0.639195662903896","-0.165607572976055","1.01096104350299","1.8120082588885","0.501712831387","0.268086947677167","-0.800619022840186","2.16239962245477","-1.65697674349359","1.15998884300684","-0.259819564433122","-1.77613856974144","-0.131321156734343","-0.692704446332631","1.31738657272743","1.21346441576537","1.48031875764556","0.0141527166800038","-8.41006178651483e-06","0.223229920287698","0.254169106222206","-0.546709931707374","0.184707798992786","0.707654262709373","0.728169863936637","1.40104911997688","0.99709842203138","0.816609125995448","0.767571163792378","-0.248958721526914","-0.665211033146541","-1.01679287769029","-1.40629474301024","0.379024163227879","0.198108850598011","0.999506671498796","1.27898093802739","0.578529766206841","1.07433827758274"
"ROCK1","1.0134156053897","1.83764080275255","1.82232994763199","-0.589622807961018","-0.879421964029576","-1.23122019438003","0.503328506090948","-0.000543489573232004","1.35346332356688","0.628488969840682","-2.11530572222623","0.716116188303921","-0.797959815820515","1.80005254596129","-1.92734422998781","1.77976349647604","-1.10207877513964","-1.0730457292295","1.04534570038984","1.83996147315865","1.25219767884029","0.182909942916218","-0.345134821960186","1.19218397165807","0.0168430520584723","-1.35347148225018","-1.2957636258436","0.858827712566113","1.24815645621056","0.398434328839794","-1.77570388816369","0.897419175740169","0.781228142897855","-1.27997294137658","0.491603685510837","0.701084317257071","-0.0441390059025589","1.59900095190297","1.77764178435377","0.103208539349672","0.666837086423969","0.692323004888623","-1.06898449434963","0.926117031288615","0.201578872750964","-1.69454157882108","-0.435090231511519","0.0820727876532327","0.608148397004409","-1.39482806325251","-1.82285198263976","0.486435148921968","-1.27654424626958","-1.0910490072014","-1.67210338300115","-0.0596959465918558","0.0609325471112511","0.685763667996059","-0.754159232464819","0.68867975219456","1.07259648763602","0.139882192976523","-1.49066919580446","0.171134331039873","0.21081956525596","0.371702897198538","0.953739015891033","-0.612340802763713","-0.683621048635768","0.122197820496984","-1.37934776971407","-0.649863131636493","0.0224673821163958","0.387439201900686","-0.0760505512716135","-1.48511170218256","1.55909915957489","-0.305687741214216","0.291300803408805","-0.669987084594453","-0.840072852048211","-0.204945839091069","1.34179310738342","-1.21867446993306","-0.811606807902771","0.874302562613172","-0.819749230758272","1.58681191127237","0.613999984250257","-0.687254993852783","0.787278790342961","-0.626541054719445","-0.562067760513193","-0.585313723421296","-0.321168259756828","-0.493660416882696","-1.39925433992791","0.184453682563444","0.451760239011866","0.798216328400447","-1.44209726315138","1.94571912263564","-0.393088133847329","-1.56771924489035","0.96487423047894","0.879378382580483","0.897063092525105","0.796491379146311","-0.239935923128902","-0.89448730175799","-0.788354759942875","-1.59236068633045","1.62616869607697","1.25224781153557","1.0625902359961","1.08952472562563","1.05837823872943","-1.7790417333356","-0.765733175363591","-1.51978905092273","-1.39642656729508","-0.732499763655584"
